filename,r2,rmse,region,checkpoint_name
LC09_20220601_FSC56_63.045254570316835_-126.13047482180012.tif,0.8582682446089364,0.171695590019226,rockies,216tcxve
LC09_20220601_FSC57_62.69596513211129_-127.75526765736208.tif,0.936350628538939,0.1150746718049049,rockies,216tcxve
LC09_20220601_FSC57_63.04767641189977_-125.78762637758165.tif,0.9317336279078478,0.1196680814027786,rockies,216tcxve
LC09_20220601_FSC57_63.57644920736047_-128.67581615820225.tif,0.9848111970342563,0.058341272175312,rockies,216tcxve
LC09_20220601_FSC59_62.260782980466075_-128.5738262119627.tif,0.8879861462258509,0.1561455577611923,rockies,216tcxve
LC09_20220601_FSC59_62.29983021691086_-128.74762367403633.tif,0.9463857087331604,0.1106507554650306,rockies,216tcxve
LC09_20220601_FSC5_63.021609781521185_-127.68185175099063.tif,0.7299503513481138,0.1117879897356033,rockies,216tcxve
LC09_20220601_FSC61_62.30860388321177_-129.39479937662207.tif,0.83795869849905,0.1503797024488449,rockies,216tcxve
LC09_20220601_FSC61_62.48608348288503_-128.55665171609402.tif,0.9272856863416392,0.1243218407034874,rockies,216tcxve
LC09_20220601_FSC62_62.35381857497002_-128.77134570424923.tif,0.9796673404153392,0.0659482479095459,rockies,216tcxve
LC09_20220601_FSC62_63.17014748334218_-128.7911269764369.tif,0.9819657984515447,0.0602338835597038,rockies,216tcxve
LC09_20220601_FSC64_63.30135307125528_-127.32590241481026.tif,0.9061230621856688,0.1258032917976379,rockies,216tcxve
LC09_20220601_FSC68_62.77450789728474_-126.26765302202854.tif,0.8117975264980458,0.1739140450954437,rockies,216tcxve
LC09_20220601_FSC69_62.15404727480383_-127.6682412961466.tif,0.8330904197936012,0.166917622089386,rockies,216tcxve
LC09_20220601_FSC69_62.28750827346057_-127.55036179098144.tif,0.95627552746138,0.0856722146272659,rockies,216tcxve
LC09_20220601_FSC69_63.10264483443739_-128.6808488391414.tif,0.6442596222428106,0.2588765323162079,rockies,216tcxve
LC09_20220601_FSC69_63.44963478721378_-128.4948818399446.tif,0.9364941112756276,0.1037380993366241,rockies,216tcxve
LC09_20220601_FSC6_63.11318455229443_-126.26079065801845.tif,0.683801494375655,0.1294931024312973,rockies,216tcxve
LC09_20220601_FSC71_63.08601465211459_-127.90915646508242.tif,0.9053118020284314,0.1287544667720794,rockies,216tcxve
LC09_20220601_FSC72_62.42795420313293_-125.7898299785367.tif,0.876287619253599,0.1427795439958572,rockies,216tcxve
LC09_20220601_FSC72_63.13143444638869_-127.94900394447447.tif,0.9508193447777344,0.0906291678547859,rockies,216tcxve
LC09_20220601_FSC73_62.64071420823604_-128.27467148222166.tif,0.9497011749288664,0.0913649499416351,rockies,216tcxve
LC09_20220601_FSC73_63.18882352214192_-128.27951638984834.tif,0.9479598776307576,0.086245022714138,rockies,216tcxve
LC09_20220601_FSC74_62.9162699629429_-128.22175968101220.tif,0.7858159928311513,0.1945596188306808,rockies,216tcxve
LC09_20220601_FSC75_62.59323176596894_-125.85500696765789.tif,0.8961181389958173,0.1238468214869499,rockies,216tcxve
LC09_20220601_FSC76_62.39291991204259_-126.74265362639146.tif,0.7177981610124269,0.1925872415304184,rockies,216tcxve
LC09_20220601_FSC78_63.251524892555594_-127.85739953998247.tif,0.9574689407355024,0.073625735938549,rockies,216tcxve
LC09_20220601_FSC78_63.34577762542946_-128.3661343700713.tif,0.9240608696215163,0.1008831337094307,rockies,216tcxve
LC09_20220601_FSC7_62.537254091693185_-128.01822342742165.tif,0.7507990875911715,0.1248314976692199,rockies,216tcxve
LC09_20220601_FSC81_63.37800130486614_-128.3416492920158.tif,0.8846540976449819,0.1136124655604362,rockies,216tcxve
LC09_20220601_FSC82_62.305339822179880_-129.4468252404279.tif,0.6013176811718959,0.1999859362840652,rockies,216tcxve
LC09_20220601_FSC83_62.499997055180366_-127.61367890160847.tif,0.9249130527530096,0.0898886322975158,rockies,216tcxve
LC09_20220601_FSC84_63.489576854699465_-128.79472255500883.tif,0.9524914050414466,0.0700620412826538,rockies,216tcxve
LC09_20220601_FSC85_63.75881796781957_-128.3782650916547.tif,0.9425677737621374,0.077492319047451,rockies,216tcxve
LC09_20220601_FSC87_62.471470907595354_-127.11443970956822.tif,0.8946841615599,0.0883806124329567,rockies,216tcxve
LC09_20220601_FSC88_62.2974528094823_-126.9932145651617.tif,0.8681034300742057,0.0945608913898468,rockies,216tcxve
LC09_20220601_FSC88_62.376196636131034_-128.92322037374893.tif,0.5502159463271583,0.1704980134963989,rockies,216tcxve
LC09_20220601_FSC89_63.029682947906565_-128.94623699700526.tif,0.7428898174428747,0.1003578603267669,rockies,216tcxve
LC09_20220601_FSC89_63.23975457209985_-128.21193286276568.tif,0.9247558889314949,0.0675433427095413,rockies,216tcxve
LC09_20220601_FSC92_62.741426470835950_-126.27392839928388.tif,0.8899488727415902,0.0765486359596252,rockies,216tcxve
LC09_20220601_FSC95_63.07205935203688_-127.98895208620218.tif,0.8279371594106414,0.0544940717518329,rockies,216tcxve
LC09_20220601_FSC97_62.75482229517325_-127.89155537261188.tif,0.840852014517579,0.0405977852642536,rockies,216tcxve
LC09_20220601_FSC97_62.86374523341483_-126.21222783288572.tif,0.6385862541449796,0.094613529741764,rockies,216tcxve
LC09_20220601_FSC97_63.22817495593018_-127.55225457123608.tif,0.3959230843400436,0.0835146009922027,rockies,216tcxve
LC09_20220601_FSC97_63.236310001664755_-128.02286226002505.tif,0.7637086023409605,0.064304418861866,rockies,216tcxve
LC09_20220601_FSC98_62.4119073463033160_-128.78200178636905.tif,0.8912558151723105,0.0319500006735324,rockies,216tcxve
LC09_20220601_FSC98_63.029216205219580_-128.9886777649015.tif,0.6387075983060833,0.0614495053887367,rockies,216tcxve
LC09_20220601_FSC98_63.05101515120917_-128.32659081897046.tif,0.6385858470452439,0.038107443600893,rockies,216tcxve
LC09_20220601_FSC98_63.37354971456913_-127.31074053278454.tif,0.3923251080230442,0.0446056462824344,rockies,216tcxve
LC09_20220601_FSC9_62.03412602722888_-127.930114491972930.tif,0.628052525584109,0.1644094288349151,rockies,216tcxve
LC09_20220601_FSC9_62.71582627326322_-126.67291647722978.tif,0.843853045812115,0.1039577722549438,rockies,216tcxve
LC09_20220601_FSC9_63.37463643047439_-125.9702591345629.tif,0.9577775621184104,0.0587312616407871,rockies,216tcxve
LC09_20220807_FSC0_50.897604024447040_-116.9724689193193.tif,0.0,5.440279346657917e-05,rockies,216tcxve
LC09_20220807_FSC0_51.05278310923235_-117.946416198411210.tif,0.0,5.6713488447712734e-05,rockies,216tcxve
LC09_20220807_FSC0_51.07158612346343_-116.80475236459688.tif,0.0,0.0002055671066045,rockies,216tcxve
LC09_20220807_FSC0_51.24767738439809_-116.18180755498959.tif,0.0,4.732378511107527e-05,rockies,216tcxve
LC09_20220807_FSC0_51.33484483331189_-118.280944434148.tif,0.0,0.0001793289266061,rockies,216tcxve
LC09_20220807_FSC0_51.41732146574045_-118.27365622975688.tif,0.0,0.0001755744160618,rockies,216tcxve
LC09_20220807_FSC0_51.5269516779208060_-117.97457917965333.tif,0.0,0.0003333335043862,rockies,216tcxve
LC09_20220807_FSC0_51.902553493846874_-116.4586666642448.tif,0.0,0.0160070024430751,rockies,216tcxve
LC09_20220807_FSC0_52.1194940388042_-117.94979861712099.tif,0.0,0.0102846371009945,rockies,216tcxve
LC09_20220807_FSC0_52.51906470945469_-116.97626028235061.tif,0.0,2.5111330614890903e-06,rockies,216tcxve
LC09_20220807_FSC11_51.62117428629945_-117.2166477642928.tif,0.714357363495794,0.1568630486726761,rockies,216tcxve
LC09_20220807_FSC12_51.332889222090270_-117.78078083130116.tif,0.8269017316891092,0.128922238945961,rockies,216tcxve
LC09_20220807_FSC12_51.349593517122166_-116.27014404076505.tif,0.966392755284732,0.056007295846939,rockies,216tcxve
LC09_20220807_FSC12_51.542355059556996_-118.01580718863501.tif,0.8814561691291459,0.1030343398451805,rockies,216tcxve
LC09_20220807_FSC13_50.86666937510208_-117.058332893589780.tif,0.8654266533078456,0.0954276770353317,rockies,216tcxve
LC09_20220807_FSC13_51.70963425467876_-117.8636819492074.tif,0.9221267031252172,0.084831915795803,rockies,216tcxve
LC09_20220807_FSC14_51.78829824474023_-116.33853143518421.tif,0.9477482739141374,0.0702939927577972,rockies,216tcxve
LC09_20220807_FSC16_51.02648756697018_-117.31270459281062.tif,0.8971084229135016,0.1153735220432281,rockies,216tcxve
LC09_20220807_FSC16_52.03383781079968_-116.76133512196371.tif,0.7927813846666809,0.1532597541809082,rockies,216tcxve
LC09_20220807_FSC17_52.09686004727483_-117.15431481758566.tif,0.8494369669923709,0.1313842833042144,rockies,216tcxve
LC09_20220807_FSC1_51.08285946408907600_-117.557961595101930.tif,0.8754322024772508,0.0333791077136993,rockies,216tcxve
LC09_20220807_FSC21_51.66976832284875000_-118.16277835083602.tif,0.8724882336108906,0.132917433977127,rockies,216tcxve
LC09_20220807_FSC21_51.827170735178804_-117.631147007880710.tif,0.9031987358788804,0.1094362586736679,rockies,216tcxve
LC09_20220807_FSC22_52.08894158490306_-116.81880415032524.tif,0.9016161332784708,0.1194147914648056,rockies,216tcxve
LC09_20220807_FSC24_51.07919671751985_-117.71944706360013.tif,0.9551888536224712,0.0803408250212669,rockies,216tcxve
LC09_20220807_FSC25_51.40249457684966_-116.39334803360474.tif,0.9710944578812024,0.0658062994480133,rockies,216tcxve
LC09_20220807_FSC28_51.178104242382716_-117.57908666128695.tif,0.9743014635278044,0.0669215098023414,rockies,216tcxve
LC09_20220807_FSC28_51.79060909945576_-116.48169794103221.tif,0.946640836929042,0.0927809849381446,rockies,216tcxve
LC09_20220807_FSC29_50.86815960684008_-117.04595205008259.tif,0.9583646623439784,0.0868378058075904,rockies,216tcxve
LC09_20220807_FSC29_51.2142614779563_-118.36125205402249.tif,0.9280792495805802,0.1090845391154289,rockies,216tcxve
LC09_20220807_FSC29_52.64434047884469_-117.37123446746523.tif,0.964419723139375,0.0792278125882148,rockies,216tcxve
LC09_20220807_FSC2_50.790355704164334_-116.99064379725036.tif,0.8958709561505949,0.0372576303780078,rockies,216tcxve
LC09_20220807_FSC2_51.5898133016401_-117.62479034639948.tif,0.8226927162441214,0.0556812137365341,rockies,216tcxve
LC09_20220807_FSC2_52.03319936667728_-118.08978796682176.tif,0.9751135622637168,0.021648596972227,rockies,216tcxve
LC09_20220807_FSC32_51.834063563020564_-116.19852647575381.tif,0.9930267826879656,0.0376911535859108,rockies,216tcxve
LC09_20220807_FSC33_51.567334277719134_-117.68147564117196.tif,0.9207706672099896,0.1187056675553321,rockies,216tcxve
LC09_20220807_FSC34_51.30974970457152_-117.93628570307261.tif,0.8227238886568831,0.1650536954402923,rockies,216tcxve
LC09_20220807_FSC35_51.757083730087494_-117.10140255397529.tif,0.9341235290491016,0.1140237227082252,rockies,216tcxve
LC09_20220807_FSC36_51.163767644129386_-116.01564364665072.tif,0.9865222494306084,0.0527496747672557,rockies,216tcxve
LC09_20220807_FSC37_50.845045355512620_-117.30326529646715.tif,0.8533095398648348,0.1685862839221954,rockies,216tcxve
LC09_20220807_FSC37_51.13183379273626_-118.06056938157384.tif,0.849368630013329,0.1613049954175949,rockies,216tcxve
LC09_20220807_FSC37_51.61605721431307_-116.04841051260235.tif,0.8877532916533919,0.1500144153833389,rockies,216tcxve
LC09_20220807_FSC39_50.79565981063407_-116.981805131952240.tif,0.980742775327863,0.0655022859573364,rockies,216tcxve
LC09_20220807_FSC39_51.09275518987701_-117.35510585358985.tif,0.9524105243773192,0.10309449583292,rockies,216tcxve
LC09_20220807_FSC3_52.2846184166557250_-117.16464098400895.tif,0.9489374532384488,0.0393607877194881,rockies,216tcxve
LC09_20220807_FSC41_50.7888659262584300_-116.94511938858903.tif,0.9615055675866152,0.0884337201714515,rockies,216tcxve
LC09_20220807_FSC41_50.878293604795196_-117.08170504997962.tif,0.937359488663394,0.1136877760291099,rockies,216tcxve
LC09_20220807_FSC41_51.01889486559961_-116.08339409752539.tif,0.9823957517987032,0.0626983270049095,rockies,216tcxve
LC09_20220807_FSC41_51.14864615548124_-116.0145084889188.tif,0.9308346726901076,0.117058515548706,rockies,216tcxve
LC09_20220807_FSC41_51.44009879670329_-115.88650061966754.tif,0.9778372439481156,0.0675585120916366,rockies,216tcxve
LC09_20220807_FSC44_51.10128657372319_-117.994054955568130.tif,0.8965120825111774,0.139212355017662,rockies,216tcxve
LC09_20220807_FSC45_51.10214492186273_-118.06668136930058.tif,0.8376014323177234,0.182254672050476,rockies,216tcxve
LC09_20220807_FSC47_51.13876619902069_-118.06579361750812.tif,0.9403408095511964,0.1072976663708686,rockies,216tcxve
LC09_20220807_FSC47_52.17034207925431_-117.20414622287554.tif,0.9425632405913648,0.1101070046424865,rockies,216tcxve
LC09_20220807_FSC48_50.86349584824098_-117.338165974206490.tif,0.926949332751914,0.1260421872138977,rockies,216tcxve
LC09_20220807_FSC51_50.902331875635674_-117.13365599290965.tif,0.8374877830552241,0.1850281804800033,rockies,216tcxve
LC09_20220807_FSC51_51.10938350647968_-117.34735432583763.tif,0.981579764953346,0.0655614361166954,rockies,216tcxve
LC09_20220807_FSC51_51.66876013352109_-117.8519618182704.tif,0.953555028100054,0.0987170338630676,rockies,216tcxve
LC09_20220807_FSC51_52.44885105787533_-118.02697803281518.tif,0.97684938342197,0.0708089768886566,rockies,216tcxve
LC09_20220807_FSC52_51.70065956293545_-116.13112311579633.tif,0.9585028738195716,0.0890663787722587,rockies,216tcxve
LC09_20220807_FSC52_51.72455822427561_-116.57861310211727.tif,0.909344123355284,0.1438096463680267,rockies,216tcxve
